id,dtime,lat,lng,PM10 Concentration,PM2.5 Concentration,temp,hum
11747,3/2/2022 12:08,28.209146,83.9850615,119,27.8,21.7,56.1
11749,3/2/2022 12:08,28.209147,83.98505783,122,26.8,21.7,56.3
11751,3/2/2022 12:08,28.20915267,83.98506517,117.9,25.2,21.9,56.4
11753,3/2/2022 12:08,28.209158,83.985073,112.4,24.1,22,56.3
11755,3/2/2022 12:08,28.20916733,83.9850825,100.7,23.1,22.2,54.4
11757,3/2/2022 12:08,28.20916483,83.9850895,98.1,24,22.2,54.2
11759,3/2/2022 12:09,28.20919083,83.98508967,118.1,24.2,22.3,54.1
11761,3/2/2022 12:09,28.20921517,83.9851115,115.9,24.5,22.3,52.5
11763,3/2/2022 12:09,28.2092375,83.98513667,105.5,24,22.3,52
11765,3/2/2022 12:09,28.20927983,83.98517033,106.2,24.7,22.4,51.8
11767,3/2/2022 12:09,28.20930883,83.98520417,102.4,25,22.6,51.7
11769,3/2/2022 12:09,28.20934417,83.98524633,102,24.8,22.6,51.7
11771,3/2/2022 12:09,28.20937967,83.98528167,84.6,22.9,22.7,51.4
11773,3/2/2022 12:09,28.20943033,83.98529817,60.2,21.3,22.7,51
11775,3/2/2022 12:09,28.20947383,83.98531233,54.9,19.9,22.8,50.7
11777,3/2/2022 12:09,28.20951983,83.9853215,61.7,20.2,22.8,50.7
11779,3/2/2022 12:09,28.20955933,83.9853295,56.8,19.8,22.8,50.3
11781,3/2/2022 12:09,28.20961567,83.98529917,58.5,20,22.8,50.3
11783,3/2/2022 12:09,28.20968083,83.98524917,54.6,20.1,22.7,50.7
11785,3/2/2022 12:10,28.209727,83.98519067,58.9,20.7,22.7,50.7
11787,3/2/2022 12:10,28.20974883,83.98515183,64.6,21.5,22.5,51.1
11789,3/2/2022 12:10,28.20978233,83.98510333,66,21.5,22.5,51.2
11791,3/2/2022 12:10,28.20981433,83.98505883,72.3,22.2,22.3,51.6
11793,3/2/2022 12:10,28.20984483,83.98501183,73.6,22.2,22.3,51.9
11795,3/2/2022 12:10,28.209865,83.98496767,84.2,23,22.2,52.3
11797,3/2/2022 12:10,28.20988867,83.98491283,98.8,23.8,22.2,52.4
11799,3/2/2022 12:10,28.2099145,83.9848795,100.9,24.1,22.2,52.6
11801,3/2/2022 12:10,28.20994233,83.98481683,99.7,24,22.2,52.7
11803,3/2/2022 12:10,28.20997067,83.98475083,102.1,23.8,22.2,52.5
11805,3/2/2022 12:10,28.20998667,83.98470867,98.9,23.4,22.2,52.4
11807,3/2/2022 12:10,28.2100075,83.984659,96,23.1,22.1,52.7
11809,3/2/2022 12:10,28.210029,83.984618,91.6,22.8,22,52.8
11811,3/2/2022 12:10,28.2100515,83.98457967,78.3,22.3,22,53.2
11813,3/2/2022 12:11,28.2100815,83.98454267,77.6,21.9,22,53.4
11815,3/2/2022 12:11,28.21009967,83.9845125,80.2,22,21.9,53.6
11817,3/2/2022 12:11,28.21012283,83.98447417,74.4,22,21.9,53.7
11819,3/2/2022 12:11,28.21013567,83.98440167,74.8,22.1,21.8,53.9
11821,3/2/2022 12:11,28.21015067,83.98436883,76.6,25.1,21.9,54
11823,3/2/2022 12:11,28.21019,83.984302,81.7,25.6,21.9,53.9
11825,3/2/2022 12:11,28.21021183,83.98425217,85.2,26.6,21.9,54.6
11827,3/2/2022 12:11,28.210227,83.98419317,83.5,27.4,21.9,54.7
11829,3/2/2022 12:11,28.21024283,83.98415317,83.3,28.6,21.9,54.9
11831,3/2/2022 12:11,28.2102675,83.98411733,82.5,29.7,21.9,54.9
11833,3/2/2022 12:11,28.21028233,83.9840725,83.7,30.6,21.9,54.8
11835,3/2/2022 12:11,28.21030133,83.98401767,89,29.2,21.9,54.9
11837,3/2/2022 12:11,28.2103185,83.983971,89.3,30.3,21.9,54.8
11839,3/2/2022 12:11,28.21034433,83.98391317,90.7,30.8,21.9,54.8
11841,3/2/2022 12:12,28.21036567,83.98386117,91,31.6,21.9,54.5
11843,3/2/2022 12:12,28.2103975,83.98381533,101.1,32.1,22,53.9
11845,3/2/2022 12:12,28.2103955,83.983793,123.5,34.6,22.1,53.5
11847,3/2/2022 12:12,28.2103955,83.98377733,120.7,34.7,22.1,53.3
11849,3/2/2022 12:12,28.21039417,83.98376217,118.5,35.8,22.2,53.3
11851,3/2/2022 12:12,28.21039383,83.98375083,112,34.9,22.2,53
11853,3/2/2022 12:12,28.21038933,83.983739,109.6,34.3,22.3,52.7
11855,3/2/2022 12:12,28.21039517,83.98371867,113.9,33.3,22.4,52.1
11857,3/2/2022 12:12,28.21043817,83.98361667,106.6,31.6,22.4,51.8
11859,3/2/2022 12:12,28.2104955,83.9834865,91.6,28,22.5,51.3
11861,3/2/2022 12:12,28.210562,83.983319,80.7,26.4,22.6,51.2
11863,3/2/2022 12:12,28.21064733,83.98313533,101.7,27,23.1,50.7
11865,3/2/2022 12:12,28.21072833,83.982942,113.3,27.6,23.3,50.5
11867,3/2/2022 12:12,28.21081817,83.98274733,125.7,27.7,23.7,49.5
11869,3/2/2022 12:12,28.21090783,83.98251883,122.8,30,23.8,49.2
11871,3/2/2022 12:13,28.210986,83.9823075,141.6,34.7,24.3,49
11873,3/2/2022 12:13,28.21104517,83.98216267,141.2,36.4,24.5,48.5
11875,3/2/2022 12:13,28.211092,83.982039,143.4,37.4,24.6,48.3
11877,3/2/2022 12:13,28.21113033,83.98193917,125.9,36.6,24.6,48
11879,3/2/2022 12:13,28.21116433,83.98186267,115.5,35.8,24.8,47.9
11881,3/2/2022 12:13,28.21119633,83.98179217,101.8,35.3,24.9,47.5
11883,3/2/2022 12:13,28.21121817,83.98173717,95.8,32.9,24.8,47.5
11885,3/2/2022 12:13,28.21127833,83.98158,87,31.8,25,47.6
11887,3/2/2022 12:13,28.21131667,83.981467,80.5,29.5,24.7,47.7
11889,3/2/2022 12:13,28.21128983,83.98134833,83,30,24.4,47.8
11891,3/2/2022 12:13,28.2111985,83.98125533,90.8,31.3,24.2,48.5
11893,3/2/2022 12:13,28.211093,83.98115217,85.6,30.7,24.3,48.5
11895,3/2/2022 12:13,28.21095833,83.98099183,95.8,31.2,24.6,48.2
11897,3/2/2022 12:13,28.21080767,83.980826,99.4,31.6,24.6,48
11899,3/2/2022 12:14,28.2106535,83.9806475,104.4,33.4,24.7,47.8
11901,3/2/2022 12:14,28.2104815,83.9804575,115.5,34.3,24.5,48.1
11903,3/2/2022 12:14,28.21029817,83.98027683,137.2,35.6,24.6,48.3
11905,3/2/2022 12:14,28.21011833,83.98011283,133.1,35.2,24.6,48.4
11907,3/2/2022 12:14,28.2098935,83.97992433,128.1,33.6,24.7,48.2
11909,3/2/2022 12:14,28.20960217,83.9796765,114.4,33.5,24.7,48.2
11911,3/2/2022 12:14,28.20936267,83.97946433,115.8,33.2,24.6,48.3
11913,3/2/2022 12:14,28.20916333,83.97927883,108.7,32.7,24.5,48.1
11915,3/2/2022 12:14,28.20896233,83.97909133,92.2,30.8,24.6,47.4
11917,3/2/2022 12:14,28.20876417,83.97891533,77.6,32.7,24.6,47.5
11919,3/2/2022 12:14,28.20856817,83.97874,81.8,34.7,24.6,47.6
11921,3/2/2022 12:14,28.20838,83.978557,85.4,34.8,24.5,47.5
11923,3/2/2022 12:14,28.20818133,83.97838167,93,36.6,24.3,47.6
11925,3/2/2022 12:14,28.20793233,83.97815667,99.4,42.2,24.2,47.8
11927,3/2/2022 12:15,28.20769967,83.97795133,102.3,43.7,24.2,48.2
11929,3/2/2022 12:15,28.20753767,83.97780133,101.9,43.6,24.3,48.2
11931,3/2/2022 12:15,28.20735883,83.9776265,99.6,39.6,24.4,48.3
11933,3/2/2022 12:15,28.20713133,83.97738467,92.3,37.2,24.4,48.3
11935,3/2/2022 12:15,28.20697467,83.97718017,89.2,34.8,24.5,48.1
11937,3/2/2022 12:15,28.20681,83.97697533,80.2,33.6,24.5,48
11939,3/2/2022 12:15,28.206649,83.97677583,69.3,27.9,24.7,48.1
11941,3/2/2022 12:15,28.20648117,83.9765775,81.3,26.2,24.7,48
11943,3/2/2022 12:15,28.206312,83.97637467,82.2,26.7,24.6,48
11945,3/2/2022 12:15,28.20614133,83.9761595,73.9,27.3,24.7,49.1
11947,3/2/2022 12:15,28.2059405,83.97587683,86.5,28.9,24.6,49.3
11949,3/2/2022 12:15,28.20579,83.97565667,84.7,29.6,24.7,49.5
11951,3/2/2022 12:15,28.20565317,83.975447,85,30.5,24.7,48.9
11953,3/2/2022 12:25,28.2054595,83.97557383,90.4,27.8,25,48.8
11955,3/2/2022 12:25,28.2053575,83.97574383,91.7,28.6,25.4,47.8
11957,3/2/2022 12:25,28.20526383,83.975896,92.4,29,25.5,47.6
11959,3/2/2022 12:25,28.20514817,83.97606417,83.1,28.9,25.5,47.6
11961,3/2/2022 12:25,28.20502733,83.976254,80.4,30.8,26.2,47.3
11963,3/2/2022 12:25,28.20492333,83.97643,76.6,30.1,26.3,46.8
11965,3/2/2022 12:26,28.204798,83.97659117,80.5,29.9,26.4,46.4
11967,3/2/2022 12:26,28.20468033,83.97679017,75.7,31.1,26.2,46.2
11969,3/2/2022 12:26,28.20459217,83.97694217,75.2,32,25.9,46.1
11971,3/2/2022 12:26,28.20449833,83.97708183,76.3,33.1,26.2,46.5
11973,3/2/2022 12:26,28.20436983,83.977285,69.4,31.6,26.1,46.6
11975,3/2/2022 12:26,28.20426383,83.97743433,61.7,29.4,25.9,46.9
11977,3/2/2022 12:26,28.20415233,83.9775945,62.1,28.7,25.9,47
11979,3/2/2022 12:26,28.20402233,83.97775217,50.8,28.2,25.8,46.5
11981,3/2/2022 12:26,28.20389917,83.977911,51.8,26.7,25.4,46.8
11983,3/2/2022 12:26,28.20375817,83.978035,48.5,25.5,25.2,47.1
11985,3/2/2022 12:26,28.20360017,83.97811783,42.8,23,24.9,47.5
11987,3/2/2022 12:26,28.20347217,83.978135,41.1,22.6,24.9,48.3
11989,3/2/2022 12:26,28.2033335,83.9781705,46.3,22.4,24.7,49.2
11991,3/2/2022 12:26,28.2031705,83.97822817,70,22.9,24.6,49.3
11993,3/2/2022 12:27,28.20305433,83.978308,74.5,22.2,24.4,48.9
11995,3/2/2022 12:27,28.20298733,83.97838783,102.3,21.5,24.3,49
11997,3/2/2022 12:27,28.20288567,83.9784965,191.1,25.9,24.1,49.4
11999,3/2/2022 12:27,28.20277,83.97857483,284.2,30.5,23.9,49.8
12001,3/2/2022 12:27,28.20266117,83.97864717,345.5,32.9,24.2,50.2
12003,3/2/2022 12:27,28.20247617,83.978761,416,35.8,24.3,50
12005,3/2/2022 12:27,28.202283,83.97887033,462.6,39.3,24.3,49.3
12007,3/2/2022 12:27,28.20213933,83.97894683,567.4,44.8,24.2,49.7
12009,3/2/2022 12:27,28.20194433,83.97906867,634.9,50.6,24.2,49.7
12011,3/2/2022 12:27,28.201749,83.979188,599.8,49.8,23.9,49.8
12013,3/2/2022 12:27,28.20160983,83.97929933,654.2,55.4,23.8,50
12015,3/2/2022 12:27,28.20146117,83.97940683,627,54.4,23.8,50.1
12017,3/2/2022 12:27,28.20128717,83.9795265,591.8,51.5,23.8,50.8
12019,3/2/2022 12:27,28.2011705,83.9796065,581.3,52.3,23.7,51.5
12021,3/2/2022 12:28,28.2010585,83.97974017,473.9,45.5,23.7,51.7
12023,3/2/2022 12:28,28.20107767,83.97987333,419.6,40.5,23.4,51.5
12025,3/2/2022 12:28,28.20121567,83.980083,304,32,23.4,51.3
12027,3/2/2022 12:28,28.201323,83.980217,309.9,31.8,23.4,52
12029,3/2/2022 12:28,28.2014365,83.98036117,315.9,34.3,23.4,52.7
12031,3/2/2022 12:28,28.20155583,83.98051,334.8,37.7,23.5,52.7
12033,3/2/2022 12:28,28.20168167,83.9806625,312.7,37.8,23.7,52.2
12035,3/2/2022 12:28,28.20187083,83.9808935,277,38.5,23.7,52.2
12037,3/2/2022 12:28,28.2020615,83.98112267,297.4,42.8,23.7,52.2
12039,3/2/2022 12:28,28.20220783,83.98130633,275.7,43,24.6,50.4
12041,3/2/2022 12:28,28.20232983,83.98145567,236.3,40.7,24.9,49.5
12043,3/2/2022 12:28,28.20244817,83.98160983,191.3,36.8,25.2,48.8
12045,3/2/2022 12:28,28.2025765,83.98176933,167.3,34.4,25.5,48.2
12047,3/2/2022 12:29,28.2027075,83.981934,175.1,33.7,25.5,48.2
12049,3/2/2022 12:29,28.202873,83.98214467,179.4,34.9,25.7,48.5
12051,3/2/2022 12:29,28.20301633,83.98229183,173.9,32.6,25.8,48
12053,3/2/2022 12:29,28.20315283,83.98242633,179.3,33.3,25.9,47.1
12055,3/2/2022 12:29,28.203311,83.98253767,192.4,34.8,25.9,47.1
12057,3/2/2022 12:29,28.20346417,83.98262717,190.2,35.5,25.9,47.5
12059,3/2/2022 12:29,28.203641,83.982708,185.3,35.2,25.9,47.1
12061,3/2/2022 12:29,28.20377367,83.9827655,179.7,35.2,25.8,46.4
12063,3/2/2022 12:29,28.20391367,83.9828165,160,33.5,25.8,46.5
12065,3/2/2022 12:29,28.20411383,83.98285567,153.7,33.2,25.8,46.6
12067,3/2/2022 12:29,28.20433933,83.98287017,146.9,31.5,25.8,46.9
12069,3/2/2022 12:29,28.20451333,83.98287367,122.3,28.6,25.7,46.6
12071,3/2/2022 12:29,28.20472,83.98287667,121.4,27.3,25.6,46.4
12073,3/2/2022 12:30,28.20494433,83.98286933,119.8,27.1,25.5,46.3
12075,3/2/2022 12:30,28.20516717,83.982844,111.3,26.8,25.3,46.7
12077,3/2/2022 12:30,28.2053415,83.982815,113.2,27,25.1,46.8
12079,3/2/2022 12:30,28.20551383,83.982795,98.3,24.7,24.9,46.8
12081,3/2/2022 12:30,28.20567783,83.98279533,91.6,24.2,24.9,46.8
12083,3/2/2022 12:30,28.20582417,83.9828535,95.1,24.5,24.8,47.3
12085,3/2/2022 12:30,28.20596433,83.9829495,104.4,27.3,24.8,47.6
12087,3/2/2022 12:30,28.206099,83.98306283,96.2,26.5,24.9,48.2
12089,3/2/2022 12:30,28.20624333,83.9831845,116.2,27.6,25,48
12091,3/2/2022 12:30,28.20638967,83.983297,117.6,27.2,25.1,47.9
12093,3/2/2022 12:30,28.20653617,83.98340233,115.6,27,25.2,47.7
12095,3/2/2022 12:30,28.20671683,83.983543,111.5,26.7,25.2,47.5
12097,3/2/2022 12:30,28.2068815,83.9836395,102.5,26.4,25.3,47
12099,3/2/2022 12:30,28.207054,83.98372433,92.8,24.1,25.3,46.9
12101,3/2/2022 12:30,28.207224,83.98380517,90.4,23.7,25.2,46.7
12103,3/2/2022 12:31,28.20739483,83.98388333,94.4,23.8,25.2,47.1
12105,3/2/2022 12:31,28.207565,83.98397833,87.2,24,25.2,47.6
12107,3/2/2022 12:31,28.20772867,83.98407583,83.4,23.8,25.2,47.7
12109,3/2/2022 12:31,28.207883,83.98417533,84.8,23.9,25.1,47.5
12111,3/2/2022 12:31,28.20808617,83.9843445,86.7,23.5,25.1,47.6
12113,3/2/2022 12:31,28.208162,83.98441133,84,23.1,25.2,47.7
12115,3/2/2022 12:31,28.2082405,83.98447933,88.2,23.7,25.2,48
12117,3/2/2022 12:31,28.20831933,83.98454267,69.5,22.4,25.3,48.3
12119,3/2/2022 12:31,28.20838217,83.9845925,67.3,22.2,25.3,48.3
12121,3/2/2022 12:31,28.20839733,83.98460783,72.1,22.5,25.4,48.2
12123,3/2/2022 12:31,28.2084935,83.98468317,92,24.4,25.4,48.2
12125,3/2/2022 12:31,28.20863333,83.98480267,102.5,27.6,25.4,48.2
12127,3/2/2022 12:31,28.20876017,83.98491767,112.5,29,25.7,48.2
12129,3/2/2022 12:31,28.2089185,83.98502933,113,29.8,25.8,47.6
12131,3/2/2022 12:32,28.20908617,83.98516033,119.8,30.4,25.8,47.4
12133,3/2/2022 12:32,28.20933733,83.98535367,132.6,32,26,47.1
12135,3/2/2022 12:32,28.20949433,83.98544817,133.2,32.9,26.2,46.4
12137,3/2/2022 12:32,28.209569,83.98555483,129.5,31.7,26.1,45.9
12139,3/2/2022 12:32,28.2095525,83.98575267,162.2,34.3,25.8,45.9
12141,3/2/2022 12:32,28.20948333,83.98591933,201.7,39.2,25.6,46.1
12143,3/2/2022 12:32,28.20940383,83.98610033,218.6,42.4,25.5,46.3
12145,3/2/2022 12:32,28.20927667,83.98637883,250.3,46.9,25.3,46.3
12147,3/2/2022 12:32,28.20919533,83.98656617,281.4,50.4,25.2,46.5
12149,3/2/2022 12:32,28.20909683,83.98681067,340.6,56.2,25.2,47.1
12151,3/2/2022 12:32,28.209008,83.98700517,375.3,58.1,25.1,47.2
12153,3/2/2022 12:32,28.20890767,83.9872295,358,57.6,25.1,47.4
12155,3/2/2022 12:33,28.208838,83.98743183,356.7,54.5,25.1,47.4
12157,3/2/2022 12:33,28.208793,83.9875495,339.9,52,25.1,47.6
12159,3/2/2022 12:33,28.20872683,83.98766183,348.6,52.4,25,47.7
12161,3/2/2022 12:33,28.2086705,83.987778,352.4,54.3,25.1,48.2
12163,3/2/2022 12:33,28.2086335,83.98785717,364.6,54.9,25.1,48.7
12165,3/2/2022 12:33,28.20860483,83.98789367,407.5,58.2,25.4,49.4
12167,3/2/2022 12:33,28.20858267,83.98792933,399.3,56.5,25.7,49.9
12169,3/2/2022 12:33,28.20855917,83.987964,420.6,57.2,25.7,50.3
12171,3/2/2022 12:33,28.20855633,83.98796967,443.4,56.7,26.2,50.3
12173,3/2/2022 12:33,28.20855667,83.98797283,438.8,53.7,27.1,49
12175,3/2/2022 12:33,28.2085585,83.98797517,412.1,48.6,27.3,48.3
12177,3/2/2022 12:33,28.20855483,83.9879755,380.8,44.2,27.6,47.5
12179,3/2/2022 12:33,28.208536,83.9880165,323.8,40.6,28.2,46.9
12181,3/2/2022 12:33,28.2085015,83.98809667,292.8,37.7,28.3,45.7
12183,3/2/2022 12:33,28.20845467,83.98821533,310.8,40.8,28.5,44.6
12185,3/2/2022 12:34,28.20838633,83.98837317,354.1,48.2,28.7,43
12187,3/2/2022 12:34,28.2083135,83.98853783,462.1,62.7,28.7,42.6
12189,3/2/2022 12:34,28.20825733,83.98865333,661.3,90.4,28.6,42.4
12191,3/2/2022 12:34,28.20820567,83.98877567,937.9,124.5,28.4,43
12193,3/2/2022 12:34,28.2078005,83.989681,958.8,115.1,28.7,43
12195,3/2/2022 12:34,28.20771633,83.9898755,714.3,83,28.7,43
12197,3/2/2022 12:34,28.20765733,83.9900045,641.2,72.1,28.8,42.9
12199,3/2/2022 12:34,28.207585,83.99016267,643.6,70.2,28.9,42.7
12201,3/2/2022 12:34,28.2075165,83.99030867,627.3,67.9,29,41.9
12203,3/2/2022 12:35,28.20743533,83.99047483,549.9,61.2,29.2,41.5
12205,3/2/2022 12:35,28.207354,83.990642,507.1,60.2,29.2,41.5
12207,3/2/2022 12:35,28.207287,83.99079583,516.5,62,29,41.8
12209,3/2/2022 12:35,28.20722783,83.990928,512.5,62.3,28.8,42.3
12211,3/2/2022 12:35,28.20717617,83.991045,538.4,65.1,28.6,42.9
12213,3/2/2022 12:35,28.20710633,83.99121883,579.1,70.8,28.6,42.8
12215,3/2/2022 12:35,28.20702817,83.991372,576.9,72.9,28.4,42.9
12217,3/2/2022 12:35,28.20696317,83.99155383,618.9,75.8,28.3,42.7
12219,3/2/2022 12:35,28.20689567,83.99173483,654,80.5,28.3,42.6
12221,3/2/2022 12:35,28.206836,83.99192117,596.4,73.6,28.2,42.6
12223,3/2/2022 12:35,28.20677967,83.99211333,545.6,67.8,28.1,42.9
12225,3/2/2022 12:35,28.20671233,83.99241733,450.5,58.3,27.7,43.2
12227,3/2/2022 12:35,28.20666917,83.99262,381.3,51.4,27.6,43.4
12229,3/2/2022 12:35,28.20663383,83.99282,331.8,45.6,27.4,43.7
12231,3/2/2022 12:36,28.20659067,83.993035,281.4,41.4,27.3,44.7
12233,3/2/2022 12:36,28.20656117,83.993173,210.8,33.1,27.3,45.3
12235,3/2/2022 12:36,28.2065355,83.99331117,188,31.1,27.4,45.4
12237,3/2/2022 12:36,28.20650817,83.993484,157.5,28.7,27.3,45.5
12239,3/2/2022 12:36,28.20647167,83.993681,156.8,28.7,27.1,44.7
12241,3/2/2022 12:36,28.2064365,83.99385683,158.5,28.1,27,44.6
12243,3/2/2022 12:36,28.20641,83.99399417,147.4,27.8,26.8,44.7
12245,3/2/2022 12:36,28.20638583,83.99412067,143.9,27.2,26.7,44.9
12247,3/2/2022 12:36,28.206361,83.99424767,127.6,25.8,26.8,44.9
12249,3/2/2022 12:36,28.2063365,83.99437383,122.6,27.5,26.8,45
12251,3/2/2022 12:36,28.206303,83.99450367,119.1,26.5,26.8,45.3
12253,3/2/2022 12:36,28.20627883,83.99463617,112,25.3,26.8,45.5
12255,3/2/2022 12:36,28.20625617,83.99476433,110.6,25.2,26.8,46.1
12257,3/2/2022 12:36,28.206233,83.99490383,105.5,24.3,27,46.4
12259,3/2/2022 12:36,28.20620567,83.99502867,106.4,24.8,27,46.2
12261,3/2/2022 12:37,28.20618583,83.995123,97.7,25.3,27,45.8
12263,3/2/2022 12:37,28.20616183,83.99527717,92.2,23.6,27,45.3
12265,3/2/2022 12:37,28.206128,83.99547183,99.1,24.6,27.1,45
12267,3/2/2022 12:37,28.20609583,83.9956505,100.8,24.7,27,44.8
12269,3/2/2022 12:37,28.20606,83.99583767,160.6,30,26.8,44.7
12271,3/2/2022 12:37,28.20600467,83.9961235,196.4,32.6,26.6,44.5
12273,3/2/2022 12:37,28.2059675,83.99631083,223.5,34.9,26.5,44.5
12275,3/2/2022 12:37,28.2059325,83.99649183,251.3,35.8,26.4,44.7
12277,3/2/2022 12:37,28.20590017,83.99671767,274.7,36.3,26.3,45.1
12279,3/2/2022 12:37,28.2058635,83.99690817,292.8,37.5,26.4,45.8
12281,3/2/2022 12:37,28.20582483,83.9970975,282.5,36.8,26.3,45.9
12283,3/2/2022 12:37,28.20577983,83.99733967,247.5,33.8,26.3,45.8
12285,3/2/2022 12:37,28.2057445,83.997536,267.2,35.6,26.3,45.7
12287,3/2/2022 12:38,28.20570633,83.997731,268.6,36.2,26.3,46.3
12289,3/2/2022 12:38,28.2056685,83.99793317,269,36.7,26.3,46.1
12291,3/2/2022 12:38,28.2056265,83.99813417,262.5,37,26.3,46.5
12293,3/2/2022 12:38,28.205588,83.99834117,266.3,37.1,26.4,46.8
12295,3/2/2022 12:38,28.2055505,83.99854183,315.7,42.4,26.4,46.8
12297,3/2/2022 12:38,28.205515,83.99874067,305.1,42,26.5,46.7
12299,3/2/2022 12:38,28.20547633,83.99894367,285.5,40.5,26.4,46.2
12301,3/2/2022 12:38,28.20542267,83.99920083,245.2,36.7,26.4,45.5
12303,3/2/2022 12:38,28.205387,83.999402,240,36.1,26.3,45.3
12305,3/2/2022 12:38,28.20533733,83.99963567,235.4,36.3,26.3,45
12307,3/2/2022 12:38,28.20527633,83.99990567,224.7,34.4,26.2,45.7
12309,3/2/2022 12:38,28.2052395,84.00007517,237.6,33.9,26.2,45.9
12311,3/2/2022 12:38,28.20520233,84.00024967,253.7,38,26.3,45.9
12313,3/2/2022 12:38,28.20516967,84.000446,303.9,43.9,26.3,45.9
12315,3/2/2022 12:39,28.2051305,84.00063167,330,45.2,26.3,45.9
12317,3/2/2022 12:39,28.20511133,84.00084467,321.5,43.7,26.3,45.9
12319,3/2/2022 12:39,28.20508183,84.00099267,335.4,51.3,26.3,45.3
12321,3/2/2022 12:39,28.2049765,84.00116933,317.9,50.3,26.2,45.1
12323,3/2/2022 12:39,28.20490033,84.0013225,307.7,49.7,26.2,45
12325,3/2/2022 12:39,28.2048005,84.00151283,307.2,45.7,26.2,45.1
12327,3/2/2022 12:39,28.20472933,84.00167867,302.7,44.9,26.2,45.6
12329,3/2/2022 12:39,28.20466683,84.00183817,317.2,47.3,26.1,45.8
12331,3/2/2022 12:39,28.204609,84.00198733,338.9,50,26.2,45.8
12333,3/2/2022 12:39,28.20457617,84.0020985,338.3,43.3,26.2,45.9
12335,3/2/2022 12:39,28.204541,84.00220617,340.2,43.8,26.2,46
12337,3/2/2022 12:39,28.20449333,84.002302,363.7,44.5,26.2,46.3
12339,3/2/2022 12:39,28.20443783,84.0023915,401.2,47,26.2,46.2
12341,3/2/2022 12:39,28.20434683,84.00256083,386.5,49.2,26.2,46
12343,3/2/2022 12:40,28.20427267,84.00273167,374.6,50.8,26.3,46.1
12345,3/2/2022 12:40,28.20419617,84.00291167,411,55.4,26.2,46
12347,3/2/2022 12:40,28.20411567,84.00309333,467.6,63,26.3,46
12349,3/2/2022 12:40,28.204032,84.003274,494,65.9,26.3,45.9
12351,3/2/2022 12:40,28.20393517,84.00350517,526.5,75.3,26.2,45.9
12353,3/2/2022 12:40,28.20385317,84.00369267,501.3,74.8,26.1,45.8
12355,3/2/2022 12:40,28.20375033,84.00393067,523.7,74,25.9,46.2
12357,3/2/2022 12:40,28.2036695,84.00410967,513.8,70.7,25.8,46.5
12359,3/2/2022 12:40,28.203587,84.00429133,484.8,68.4,25.6,46.4
12361,3/2/2022 12:40,28.20350783,84.00447183,451.6,64,25.5,46.8
12363,3/2/2022 12:40,28.20343333,84.00467217,420.4,61.6,25.3,46.9
12365,3/2/2022 12:40,28.20335183,84.00485633,361.3,51.8,25.2,46.8
12367,3/2/2022 12:40,28.20327567,84.00503483,327.5,48.8,25.1,46.9
12369,3/2/2022 12:40,28.2032015,84.005227,282.7,45.6,25,46.9
12371,3/2/2022 12:41,28.20311683,84.00542217,271.4,44.5,25.1,46.9
12373,3/2/2022 12:41,28.20302917,84.00561067,245.5,41,25.3,47.1
12375,3/2/2022 12:41,28.20294517,84.00579633,187.3,35.2,25.3,46.8
12377,3/2/2022 12:41,28.20286467,84.0059885,151.3,30.9,25.3,46.7
12379,3/2/2022 12:41,28.20277283,84.00618383,186.3,33.4,25.3,46.7
12381,3/2/2022 12:41,28.2026625,84.00643983,214.5,35.5,25.2,46.8
12383,3/2/2022 12:41,28.20256983,84.006642,229.4,36.4,25.1,46.9
12385,3/2/2022 12:41,28.20248883,84.00683867,240.2,36.7,25.2,47.1
12387,3/2/2022 12:41,28.20240583,84.00703433,238.5,36.2,25.2,47.4
12389,3/2/2022 12:41,28.202325,84.0072385,247.7,37.4,25.1,47.4
12391,3/2/2022 12:41,28.202242,84.00744783,256.3,39.1,25.1,47
12393,3/2/2022 12:41,28.202105,84.00775717,216.7,36.4,25,47.2
12395,3/2/2022 12:41,28.20201617,84.007953,173.3,34.3,24.8,47.4
12397,3/2/2022 12:41,28.20192817,84.00815017,161.3,32.8,24.7,47.3
12399,3/2/2022 12:41,28.20184033,84.00834133,144.3,32.1,24.7,47.3
12401,3/2/2022 12:42,28.201761,84.0085315,140.2,32,24.5,47.6
12403,3/2/2022 12:42,28.201683,84.008736,131.5,31.5,24.4,47.7
12405,3/2/2022 12:42,28.201597,84.00893033,129.2,30.6,24.4,47.8
12407,3/2/2022 12:42,28.20151017,84.00911683,119.8,29.7,24.3,48.4
12409,3/2/2022 12:42,28.201504,84.00932617,112.2,28.6,24.3,49.3
12411,3/2/2022 12:42,28.20162283,84.0094415,100.2,27.5,24.3,49.3
12413,3/2/2022 12:42,28.20176133,84.00955167,99.4,26.3,24.3,49.5
12415,3/2/2022 12:42,28.20189183,84.00969367,423,55.3,24.2,49.3
12417,3/2/2022 12:42,28.2020295,84.0099005,497.3,60.5,24.1,49.3
12419,3/2/2022 12:42,28.2021385,84.01007833,520.2,61.1,24.1,49.6
12421,3/2/2022 12:42,28.2022425,84.0102455,563.8,62.7,24,49.4
12423,3/2/2022 12:42,28.2023475,84.01042033,602,64.3,24,49.2
12425,3/2/2022 12:42,28.20246317,84.01059683,642.9,65.4,23.9,49.1
12427,3/2/2022 12:42,28.2025805,84.010768,687.8,66.2,23.8,49.6
