('2022-02-28 11:03:54', 28.254356666666663, 83.97828550000001 , 51.4, 25.8, 22.4, 52.2 ),
('2022-02-28 11:04:00', 28.254434666666665, 83.97828499999999 , 57.6, 26.1, 22.8, 51.5 ),
('2022-02-28 11:04:05', 28.254507166666667, 83.978286 , 61.7, 26.0, 23.1, 51.1 ),
('2022-02-28 11:04:11', 28.254574499999997, 83.978283 , 61.1, 25.7, 23.4, 50.0 ),
('2022-02-28 11:04:19', 28.254679333333335, 83.97827983333333 , 60.9, 24.7, 23.8, 49.5 ),
('2022-02-28 11:04:24', 28.2547345, 83.97827483333334 , 58.1, 24.7, 24.2, 48.7 ),
('2022-02-28 11:04:30', 28.25481166666667, 83.978275 , 52.4, 24.2, 24.3, 47.8 ),
('2022-02-28 11:04:36', 28.254886499999998, 83.97826566666666 , 44.7, 23.7, 24.4, 46.9 ),
('2022-02-28 11:04:42', 28.254974, 83.97824933333335 , 42.7, 23.3, 24.4, 46.5 ),
('2022-02-28 11:04:51', 28.25510116666667, 83.97822266666665 , 39.5, 23.0, 24.4, 46.5 ),
('2022-02-28 11:04:56', 28.255154500000003, 83.978185 , 38.0, 22.8, 24.6, 46.0 ),
('2022-02-28 11:05:02', 28.255223666666666, 83.97813399999998 , 39.6, 22.4, 24.2, 46.4 ),
('2022-02-28 11:05:07', 28.255268166666664, 83.97808116666666 , 41.6, 22.5, 24.0, 46.6 ),
('2022-02-28 11:05:12', 28.255322166666662, 83.97802566666665 , 43.9, 22.2, 23.7, 47.1 ),
('2022-02-28 11:05:17', 28.255374500000002, 83.97797633333333 , 45.7, 22.2, 23.5, 47.5 ),
